0.386033689813,0.135727755774,0.115249499926,0.404770693647,-0.000507590844718,-0.291461621001,1
0.630533533084,0.497179210325,0.231897653733,0.51917873461,-0.169866792843,0.244372560646,0
0.494397245566,0.805899070127,0.243650144833,0.488676612188,-0.17328989176,0.0803645305376,1
0.103241585935,0.84666749909,0.254409081242,0.487016264989,-0.119123156524,0.0526541034741,0
0.0713681213687,0.531393679749,0.200112738414,0.578676948583,-0.00612606714237,-0.0287568685604,1
0.214147685121,0.350801683896,0.281850121465,0.53009614988,0.0563359278742,0.0908837412929,0
0.028738612244,0.550381689018,0.209082717342,0.5614516762,0.195909481655,-0.00994685865373,1
0.358661323241,0.1588846025,0.251987928796,0.589939184036,-0.135169560954,-0.299115072427,0
0.125965643058,0.455461677256,0.172411762627,0.41444532716,0.0798820135881,0.176718648489,1
0.824574551335,0.833794726201,0.22752841584,0.506153091187,-0.00131850579216,0.061444388089,0
0.347567527144,0.744892690401,0.223724819849,0.503886294382,0.0209873487735,0.111173117961,1
0.748291243403,0.829692625258,0.246060526254,0.46812204041,-0.285214281274,0.0702835297176,0
0.0836348893262,0.507869727163,0.265305356288,0.495243509278,0.112553998708,0.00346754286843,1
7.86204586177e-05,0.965347113574,0.192657828141,0.478214053614,0.00876920470895,0.12051639709,0
0.233655734369,0.563202259615,0.285545176107,0.408488657204,-0.229117902716,0.0844667452875,1
0.767608122971,0.831097453978,0.232614302286,0.514102581026,0.098003452774,-0.163778776314,0
0.0579472865587,0.488187681527,0.24565525164,0.488040295156,0.153102094047,-0.202783660721,1
0.0959789386045,0.766815530209,0.215946314494,0.506838591894,0.241297379763,0.179531312889,0
0.395027857726,0.670748405358,0.155726709971,0.468897229276,-0.250947453446,0.036602200058,1
0.97111217323,0.397467928262,0.235444120552,0.566863209239,0.09421993662,-0.254891797106,0
0.326372267322,0.507344458633,0.106596157107,0.418146093933,-0.217015566017,0.092976759625,1
0.923859860183,0.604366339164,0.193013512089,0.543642931186,-0.14800313147,0.1304841922,0
0.0940959776486,0.57224798573,0.258630071124,0.584535022529,-0.133120509942,0.192388609199,1
0.841468872695,0.603219635352,0.292442375113,0.402431345621,-0.184519093446,-0.0139541222789,0
0.262766264114,0.494018081709,0.179125751746,0.449705251135,-0.20458205929,0.170579259411,1
0.462268315061,0.278412716451,0.198804916909,0.440938728176,-0.266511551824,-0.247996585263,0
0.407309660724,0.733933469657,0.121152232674,0.588043686116,-0.109790821983,0.101735003896,1
0.589236874351,0.316850596503,0.294551308614,0.462726620532,-0.162427204587,0.0218240109417,0
0.126261607194,0.536653114949,0.280707172502,0.422286400741,0.0715767941681,0.275744961959,1
0.254574146716,0.228356644732,0.191649593847,0.56815762583,0.19209701458,-0.0428999576488,0
0.316620621006,0.554342217134,0.143336127322,0.55044948295,0.213991052752,-0.265599577474,1
0.515926819471,0.20089791367,0.228518762786,0.512073099563,0.184848528111,-0.016011172588,0
0.419603608891,0.372082050761,0.116703642195,0.423987464948,-0.227391053652,-0.26882045151,1
0.832661716457,0.185762715769,0.141040283052,0.444337611439,0.0668003850327,0.253578618626,0
0.257159786753,0.325600299754,0.152754944837,0.455209437793,-0.1236028606,-0.14078631947,1
0.789197268581,0.0521820097438,0.148702611322,0.413708332538,0.0643293239498,-0.0166962702736,0
0.0179565324607,0.266087445966,0.179430544152,0.504316969483,-0.278566330166,0.13886107016,1
